ds,yhat,yhat_lower,yhat_upper
2020-06-13,170.094305204797,-604.740008379851,981.50949891708
2020-06-14,157.025835823116,-633.293042732077,954.727392564883
2020-06-15,151.870313651717,-642.347680307354,980.086462709279
2020-06-16,153.324006727936,-610.894061351062,933.020393066344
2020-06-17,186.22465649397,-568.809824334256,985.297178504245
2020-06-18,195.867353347217,-551.793110220618,1023.3699769944
2020-06-19,151.192940066584,-610.920055721216,924.117612493299
2020-06-20,165.826929155005,-700.272206376885,895.932121571535
2020-06-21,153.344901720861,-588.339941061495,945.622557363744
2020-06-22,148.680203900269,-696.250240188072,953.73513707938
2020-06-23,150.510973342699,-636.689111316863,921.376707914297
2020-06-24,183.662110106861,-594.818050709345,980.675650695014
2020-06-25,193.421601008383,-688.16123394157,1015.42822662223
2020-06-26,148.729180510824,-675.028154529698,908.757067426892
2020-06-27,163.215305854971,-654.286047554904,911.679418699844
2020-06-28,150.466411953168,-671.514969247627,970.404662060793
2020-06-29,145.432266277162,-641.398103547245,927.659918926256
2020-06-30,146.812466649001,-670.6573593767,945.426928040903
2020-07-01,179.45771251576,-570.614830489614,948.035436913294
2020-07-02,188.685280312682,-565.371223982982,990.728046109115
2020-07-03,143.466712232501,-621.870632500825,902.958485090336
2020-07-04,157.465726184148,-618.375302479493,944.957669867117
2020-07-05,144.30234547799,-598.493417231107,933.40421866671
2020-07-06,138.959103404009,-612.474749799194,866.251307724897
2020-07-07,140.166401401535,-641.428006441785,955.173722988842
2020-07-08,172.802686952048,-616.330883910574,1028.50380332267
2020-07-09,182.208916033892,-648.354014411538,994.105162142089
2020-07-10,137.375341334007,-672.547350959415,953.307447264437
2020-07-11,151.978662551146,-624.740413789358,927.775311489104
2020-07-12,139.645561698438,-628.148735724122,997.230350784999
2020-07-13,135.358498015421,-696.188277913041,906.469117874713
2020-07-14,137.840855125486,-719.317302005104,948.963086393219
2020-07-15,171.957114581682,-647.391475372837,1008.25764919625
2020-07-16,183.027522480502,-603.538507735143,1011.54156087329
2020-07-17,140.015285957772,-671.647515006032,899.93953052349
2020-07-18,156.564325426872,-606.344039386878,924.852022311072
2020-07-19,146.263589214202,-577.19620200709,960.080209073777
2020-07-20,144.053783652529,-722.723153742665,918.842957533401
2020-07-21,148.613585068805,-679.209909439653,934.35747149264
2020-07-22,184.760977732994,-574.661781095173,953.964771013475
2020-07-23,197.769151389429,-610.32861487322,979.540781770787
2020-07-24,156.554960122295,-636.045509744579,981.547985333523
2020-07-25,174.717932384523,-609.518893631966,1014.36250637087
2020-07-26,165.805802904152,-631.029785438664,980.332358708856
2020-07-27,164.722384733798,-622.123068073457,927.324812412243
2020-07-28,170.114815248549,-605.761269278243,947.15059455812
2020-07-29,206.775790638535,-600.482594634673,1031.47531049872
2020-07-30,219.960196967404,-578.220294884802,1024.44923745533
2020-07-31,178.574118694144,-692.015516640734,970.997435641685
2020-08-01,196.214198930251,-643.488651238196,977.939871915556
2020-08-02,186.433312313862,-538.293253376568,980.949444720984
2020-08-03,184.148364923233,-625.54393948437,1001.05466181799
2020-08-04,188.027257267947,-634.335670308071,1053.82758647095
2020-08-05,222.890633118918,-631.782212452051,1034.38908726441
2020-08-06,234.027836175436,-583.723831859827,1002.99310528481
2020-08-07,190.385074673804,-633.141977617176,989.923717206482
2020-08-08,205.603792104709,-604.93052213189,987.480045491477
2020-08-09,193.285232788795,-583.562569143397,1037.44409915449
2020-08-10,188.397047735776,-584.414074473385,953.719423187415
2020-08-11,189.659010045818,-624.036534254217,982.453328251792
2020-08-12,221.943497075513,-548.989358574423,973.879459623484
2020-08-13,230.590196061044,-558.833489223452,1033.57745563517
2020-08-14,184.59306722763,-598.919233268868,984.553113504299
2020-08-15,197.637594730303,-645.056078266424,975.722196050165
2020-08-16,183.364343696074,-599.407069948376,959.655148192569
2020-08-17,176.774694825147,-663.241526089698,937.96857971541
2020-08-18,176.615847641617,-635.398196670249,1018.29694507484
2020-08-19,207.780766657511,-635.207958305571,994.711216896153
2020-08-20,215.622538955539,-625.525104862564,1031.41188476276
2020-08-21,169.141183529954,-629.715766914542,981.80755615597
2020-08-22,182.020943416522,-641.340096333825,941.702445471181
2020-08-23,167.894074003666,-622.764452509054,969.464267706638
2020-08-24,161.746988761141,-622.599200109753,982.840331747206
2020-08-25,162.305838279105,-591.967778550643,969.079598891709
2020-08-26,194.437177239557,-631.186088472538,996.315838265763
2020-08-27,203.463164369446,-554.093038875151,1004.54333025537
2020-08-28,158.349309213891,-624.167571729847,1011.55367748139
2020-08-29,172.742768029108,-621.791598192569,969.477481054994
2020-08-30,160.237172131413,-665.852284058481,961.47013052574
2020-08-31,155.779819460702,-684.161104554218,1028.85995357713
2020-09-01,158.058275282265,-665.346061393765,930.602185946685
2020-09-02,191.902008061753,-628.260306943598,977.518571957245
2020-09-03,202.598479213595,-565.306551947411,996.321907765311
2020-09-04,159.081677177178,-690.108242974762,985.667806415488
2020-09-05,174.971078380294,-641.398928110193,955.694632814881
2020-09-06,163.837002845207,-556.6147636817,929.247103077434
2020-09-07,160.608184175266,-571.36098403411,924.547637513939
2020-09-08,163.958593634605,-583.548591872405,1032.07656123893
2020-09-09,198.709143052016,-646.554142106111,985.541477984696
2020-09-10,210.143688792105,-598.513273506639,979.566459105761
2020-09-11,167.197335432958,-632.041630121282,1055.03610501152
2020-09-12,183.495034191526,-620.422511522096,949.563522783502
2020-09-13,172.616460135825,-591.006407415884,986.996972229613
2020-09-14,169.50300744069,-676.092110178513,969.310425487519
2020-09-15,172.843964442218,-614.508947959415,970.998953382869
2020-09-16,207.477517054399,-601.315619970299,1059.98084559617
2020-09-17,218.706027594564,-611.403436771973,1056.26317547495
2020-09-18,175.483612627703,-640.642150826547,951.766078303047
2020-09-19,191.454039176086,-651.84729117094,906.202772548919
2020-09-20,180.214946209281,-591.378688470648,972.454132613239
2020-09-21,176.724251379054,-596.684838141641,971.752977580024
2020-09-22,179.685822658772,-643.077203256655,1033.75688118132
2020-09-23,213.950078001688,-588.604265943697,1026.54787238469
2020-09-24,224.828970840974,-610.555830558249,984.7900794821
2020-09-25,181.28339173441,-672.340107431706,967.083614654413
2020-09-26,196.961007965525,-596.051849180635,1005.01246211052
2020-09-27,185.460546221067,-649.261194577524,972.271214728921
2020-09-28,181.738372387186,-567.910735651167,977.391864354758
2020-09-29,184.494438335538,-627.82921520094,954.487034197454
2020-09-30,218.573245543888,-589.119549346368,984.759478392633
2020-10-01,229.279267128059,-503.696421407435,1024.90049210995
2020-10-02,185.564839965685,-555.079382180243,977.934972935651
2020-10-03,201.068528394005,-601.413576717624,1047.18840965789
2020-10-04,189.379943303453,-587.535764914585,926.89828399572
2020-10-05,185.446849149556,-606.803338248432,1026.17643159556
2020-10-06,187.961607783874,-656.496730134688,938.203614937633
2020-10-07,221.762589259517,-568.627761373717,982.487369746177
2020-10-08,232.149973479946,-620.032556559248,1034.93876071076
2020-10-09,188.073939269353,-615.284505427215,994.194472229749
2020-10-10,203.173230373454,-550.268793204748,977.277739093177
2020-10-11,191.04007381268,-653.765706418626,975.390605299453
2020-10-12,186.627278569331,-682.089157769103,944.72842899094
2020-10-13,188.634563007447,-568.075351064369,999.023015793346
2020-10-14,221.9097447469,-574.207549470644,998.512602467783
2020-10-15,231.764224385121,-588.689022075663,1049.46246327681
2020-10-16,187.160770877118,-613.1460023813,954.356664007197
2020-10-17,201.751612659526,-627.072537105565,1083.48683424188
2020-10-18,189.142827346433,-641.855278694949,1037.38298788972
2020-10-19,184.300877640626,-617.745890486829,1013.14468472863
2020-10-20,185.938363083351,-587.354558146345,991.094264628059
2020-10-21,218.914643418655,-555.089676862522,1015.80595016642
2020-10-22,228.550787075184,-588.656759213475,1044.83931152583
2020-10-23,183.816873957734,-602.909113242417,949.965594487655
2020-10-24,198.369676516612,-545.987539092617,1037.76075780899
2020-10-25,185.816729582361,-634.556048580417,1021.0686548756
2020-10-26,181.122651387135,-586.16197164669,948.968389883309
2020-10-27,182.994796718039,-664.51115679215,974.218146139952
2020-10-28,216.283905388309,-573.917684445136,1024.15589188178
2020-10-29,226.299202694491,-580.086948362971,1039.9381719385
2020-10-30,181.995979766745,-661.829633031111,956.07618237792
2020-10-31,197.013672014997,-551.824425640657,1023.93535509051
2020-11-01,184.940435997509,-542.209751459274,940.259017183091
2020-11-02,180.720072844256,-683.555755121061,965.763132535007
2020-11-03,183.038361150549,-623.869976102818,1087.65915457047
2020-11-04,216.724441294755,-572.449536802022,1020.1927058306
2020-11-05,227.06668404875,-586.058670796029,1007.33957308045
2020-11-06,183.00104578265,-654.622354033164,993.755973162153
2020-11-07,198.149901857661,-607.857720751386,995.065634035111
2020-11-08,186.087331808938,-637.55479031152,1020.39949145001
2020-11-09,181.746678488123,-534.532618099669,962.621689942141
2020-11-10,183.807419778513,-594.270663192545,1004.48470479362
2020-11-11,217.096973036189,-583.658769462676,1017.9943946584
2020-11-12,226.906846621343,-574.519110993286,1040.78430174923
2020-11-13,182.181126309629,-612.107074286247,1009.26556336774
2020-11-14,196.555278234362,-680.067014047973,1069.18132234859
2020-11-15,183.621237050627,-597.967291195071,979.523164939286
2020-11-16,178.334601888468,-603.451432003511,963.574629534995
2020-11-17,179.400984563833,-642.165368918438,963.333032514756
2020-11-18,211.677141461806,-617.006044922436,992.940832926
2020-11-19,220.486319911808,-573.976750833517,1060.66962626224
2020-11-20,174.80582810599,-594.565106999009,993.340021754774
2020-11-21,188.304835739022,-651.493568474699,984.542503951445
2020-11-22,174.608403139149,-597.844749702429,962.481755841137
2020-11-23,168.703593282713,-645.817305528074,950.837759149809
2020-11-24,169.324744781115,-662.163467980709,957.226212432987
2020-11-25,201.353571670927,-614.640164985183,1037.44795723667
2020-11-26,210.133554967615,-622.516524688973,1021.62909581377
2020-11-27,164.656667829873,-671.963233180344,955.230658502743
2020-11-28,178.600471889572,-613.099603445826,950.175092340333
2020-11-29,165.591609471685,-606.035416342914,1024.21894752866
2020-11-30,160.611568685707,-646.076270437921,952.2328045683
2020-12-01,162.381816888053,-634.619854397421,964.602616286325
2020-12-02,195.763979888282,-539.325342880427,1007.82931249081
2020-12-03,206.074537027759,-632.008531023701,993.563797169279
2020-12-04,162.272072417851,-672.480424437176,988.09197346788
2020-12-05,177.995111484225,-590.418455988049,928.433925281095
2020-12-06,166.826552342439,-639.25851845238,955.709359978054
2020-12-07,163.700547268551,-598.049375532916,973.272397120154
2020-12-08,167.288902016325,-649.565734109072,921.78901498521
2020-12-09,202.402637238181,-595.466879740545,990.461412586804
2020-12-10,214.308144513408,-602.545438596982,1032.79597248552
2020-12-11,171.915936138759,-618.778185578236,955.787247151758
2020-12-12,188.819974328583,-621.95590489669,970.102546162814
2020-12-13,178.563544711865,-621.56254868259,970.099579567475
2020-12-14,176.04748492198,-539.155043057121,975.876750649723
2020-12-15,179.917793043904,-607.629807201835,1000.46462386813
2020-12-16,214.968219995995,-564.513836542629,999.438164725574
2020-12-17,226.457242221854,-575.68565782987,1064.22152840271
2020-12-18,183.297382961269,-625.543152307228,1007.91834110323
2020-12-19,199.09484312504,-609.906637591218,1011.88829163906
2020-12-20,187.415389208529,-669.09493200012,953.735029665822
2020-12-21,183.192299440035,-607.358070766879,941.436108233662
2020-12-22,185.113391668455,-618.722969904692,1050.78078868389
2020-12-23,218.022744402494,-568.111075614724,1023.11596068455
2020-12-24,227.236523310423,-577.970226310897,1077.23688478153
2020-12-25,181.730905742875,-591.444044037563,976.372449854616
2020-12-26,195.180096473974,-563.550017348297,1084.0414115024
2020-12-27,181.220421411146,-612.338010530214,1053.27006090549
2020-12-28,174.856345990212,-620.543892744783,935.66383276181
2020-12-29,174.845492340197,-584.220547020274,1026.49910907986
2020-12-30,206.098320952267,-540.955137018975,991.58606226256
2020-12-31,213.991945780709,-605.733275608596,1048.58574903742
2021-01-01,167.556132704743,-595.855361752129,1010.69159850665
2021-01-02,180.50953106285,-628.226877080803,1011.07537672157
2021-01-03,166.52217906184,-599.340966614718,1009.01456547038
2021-01-04,160.620179796983,-581.062528128183,937.365178975082
2021-01-05,161.569666454289,-652.615913114403,880.459127846044
2021-01-06,194.275760017281,-666.395224177593,975.036931284432
2021-01-07,204.096017894421,-615.672189140797,1041.5796622567
2021-01-08,160.026443775277,-595.958743364493,950.010640147112
2021-01-09,175.738118939652,-641.37363451332,986.238547856648
2021-01-10,164.840495949721,-653.030241123244,984.582830765275
2021-01-11,162.287240981196,-633.670201403786,990.130571875004
2021-01-12,166.761722331767,-631.039756950633,975.919882883115
2021-01-13,203.077817195752,-547.408155067651,969.999076391148
2021-01-14,216.495494324818,-561.574727575647,1003.06558347839
2021-01-15,175.909193439524,-580.59978095088,933.516275292506
2021-01-16,194.887004687688,-619.068735419967,981.077596520937
2021-01-17,186.936626060422,-657.334722278668,978.779012439555
2021-01-18,186.913917496064,-604.089516878818,1029.40422623122
2021-01-19,193.41107890345,-599.009158057071,963.380065650474
2021-01-20,231.160052949054,-527.023517834797,1082.90309512609
2021-01-21,245.350539932175,-535.930585437978,1083.30994605772
2021-01-22,204.82057816582,-596.054828080574,1018.69269585466
2021-01-23,223.097630408871,-539.869241032014,986.822039658615
2021-01-24,213.666097962194,-623.346528745981,977.477357357503
2021-01-25,211.37703290969,-596.042789075514,988.001878177314
2021-01-26,214.837036959327,-534.235790938373,1002.31493231273
2021-01-27,248.811919594255,-451.24626938422,1036.33205851274
2021-01-28,258.544486287401,-544.333999779501,1090.11845333923
2021-01-29,212.944405792318,-571.169406347955,1048.76935285118
2021-01-30,225.628105136381,-635.252178716806,1010.52395384532
2021-01-31,210.184634447124,-541.773151983575,998.292365252803
2021-02-01,201.583304706419,-610.235380683018,1066.11366170401
2021-02-02,198.560130906395,-565.644928151025,976.682727193758
2021-02-03,226.018707754417,-572.111235285613,1025.29996694017
2021-02-04,229.344952252431,-599.415881365123,988.185946063158
2021-02-05,177.593733350412,-637.386855602022,989.819209202044
2021-02-06,184.525414336446,-621.845891028446,998.716817102097
2021-02-07,163.86833107867,-629.116327652278,950.495300416691
2021-02-08,150.723092091037,-658.473528791573,939.930664819375
2021-02-09,143.94581556689,-685.442393617709,934.391591882007
2021-02-10,168.546010858644,-635.198978189493,968.179418370569
2021-02-11,169.998614650117,-653.477154516296,992.039280773474
2021-02-12,117.428271546131,-659.065554245565,904.94637131174
2021-02-13,124.643946038009,-654.416101661784,887.721843995804
2021-02-14,105.399940408731,-720.025313967389,858.094653719543
2021-02-15,94.7992447561101,-714.79154852223,935.291258584874
2021-02-16,91.6763621486048,-656.043953816596,926.823648958296
2021-02-17,120.995331137454,-624.008503673518,959.367220810472
2021-02-18,128.162457042583,-679.445332723479,905.189729981159
2021-02-19,82.2118292226381,-734.585969307265,856.053028089106
2021-02-20,96.841685357552,-691.27109274577,899.717508684856
2021-02-21,85.677658532391,-707.999530555668,884.384392363888
2021-02-22,83.6787826413383,-654.79224200653,872.191827529078
2021-02-23,89.5233377990421,-658.269247330676,899.629136187822
2021-02-24,128.010187524414,-627.37425353385,933.254849531896
2021-02-25,144.375041264728,-677.272502967653,975.641326672222
2021-02-26,107.479636199718,-694.841846456329,879.494024159611
2021-02-27,130.851812726656,-672.097992320542,946.780517670305
2021-02-28,127.952431636059,-689.121358556808,993.880915910281
2021-03-01,133.584921753018,-689.277882251678,930.901240872261
2021-03-02,146.2844562143,-610.687223966849,977.954123168243
2021-03-03,190.722330943951,-657.028790028288,994.64530960668
2021-03-04,212.024907967536,-632.00225194054,966.355871245354
2021-03-05,178.965055610704,-598.329377131616,1014.05951632595
2021-03-06,205.004008650923,-688.778875762518,1015.06989946065
2021-03-07,203.559556918419,-552.662729104473,1020.25346629146
2021-03-08,209.416324355517,-562.276137929095,1027.99409490844
2021-03-09,221.115123312645,-622.002625822042,1029.54121053906
2021-03-10,263.356957876938,-486.202468898536,1096.31440709725
2021-03-11,281.321052649784,-544.231830680767,1114.71022329577
2021-03-12,243.854865898113,-576.582607371258,980.217261442594
2021-03-13,264.514049359174,-541.90466753908,1051.00342982127
2021-03-14,256.82831364838,-550.694519135803,1081.4144279186
2021-03-15,255.709021611987,-580.560398003164,1038.25463487935
2021-03-16,259.835562991961,-576.198777719815,1076.98410986162
2021-03-17,294.056159238649,-528.076929489555,1085.1116403028
2021-03-18,303.702554400712,-505.305428258468,1052.580988308
2021-03-19,257.776632943503,-594.28291196579,1080.39736963996
2021-03-20,269.987009003511,-560.471185236578,1065.05445815231
2021-03-21,254.01162645878,-549.925142463494,1038.97609312965
2021-03-22,244.902268760955,-572.834510597475,1082.81452194058
2021-03-23,241.468102766008,-577.11768947929,1105.48590000547
2021-03-24,268.673968795317,-555.13070183067,1040.05195459765
2021-03-25,271.952927259775,-559.225861533987,1076.10593259641
2021-03-26,220.3911468329,-589.196208987071,1018.94089358648
2021-03-27,227.763211572474,-553.324544903052,992.756179347421
2021-03-28,207.793907336584,-561.188794275603,1024.54879597146
2021-03-29,195.562395129017,-602.356862860543,979.099036710267
2021-03-30,189.885892002544,-627.188396558671,935.444569244962
2021-03-31,215.718556144701,-562.590323622823,1008.88269898112
2021-04-01,218.465059488688,-587.571290049906,1059.83929832456
2021-04-02,167.166895374254,-690.657849366113,934.553808875383
2021-04-03,175.539451895632,-615.390792683018,965.674228346741
2021-04-04,157.235856630535,-688.823232825226,929.371500416736
2021-04-05,147.25343942741,-587.339444821809,936.243934396782
2021-04-06,144.319868365888,-698.177414622371,920.87682653175
2021-04-07,173.294587263574,-624.991145175125,949.516118953494
2021-04-08,179.484968972236,-626.140366656064,993.926668197363
2021-04-09,131.835163892516,-629.516288187297,926.521794428338
2021-04-10,143.965609072577,-627.775207500015,997.120949390615
2021-04-11,129.439142823924,-633.768985218027,957.018404137178
2021-04-12,123.169516840593,-674.866270909865,863.316954244395
2021-04-13,123.809313654412,-662.280359642427,880.113481378299
2021-04-14,156.152859063737,-636.494317727146,979.72576703155
2021-04-15,165.453514444608,-594.95177205089,955.652026932014
2021-04-16,120.613309051823,-596.403063893533,923.630049548021
2021-04-17,135.222868654012,-602.73018878983,908.075985900962
2021-04-18,122.827586741312,-655.218690787977,882.765320441305
2021-04-19,118.335841648042,-747.667444371782,921.70014830763
2021-04-20,120.406288276664,-671.019740407282,944.60472164761
2021-04-21,153.849843611306,-649.698626008818,970.244477358768
2021-04-22,163.945788144083,-682.010391367381,939.746716527917
2021-04-23,119.62998697043,-625.235100570076,930.227777673917
2021-04-24,134.533235589681,-698.740854179335,887.508151250038
2021-04-25,122.245728890283,-726.39094344052,864.9166535428
2021-04-26,117.723510865348,-713.650597627374,934.096465101257
2021-04-27,119.673988321789,-680.994802343263,949.35887020256
2021-04-28,152.956181130942,-667.228132695459,981.004513426298
2021-04-29,162.895181784413,-623.276937846321,963.838743448124
2021-04-30,118.468874509464,-653.403733906693,912.005611043691
2021-05-01,133.344960094603,-663.736824416448,947.885288382892
2021-05-02,121.144319537966,-701.463026861955,924.512699601215
2021-05-03,116.846601359155,-694.91062597298,930.82275193781
2021-05-04,119.175135141969,-657.653418263886,937.378462770982
2021-05-05,152.996854783479,-634.986393803541,924.106722886377
2021-05-06,163.636706613807,-612.893489004794,929.954338566828
2021-05-07,120.064586628728,-679.874454422455,919.979440637007
2021-05-08,135.932838920206,-635.849398196421,942.493245502126
2021-05-09,124.840326874934,-699.329313255904,899.698743153029
2021-05-10,121.738933774397,-754.225232430324,887.103470806494
2021-05-11,125.319561462932,-692.418162594174,929.489018875642
2021-05-12,160.413272105998,-568.446046232956,980.199718744623
2021-05-13,172.307006441415,-605.288642230405,928.036151784623
2021-05-14,129.931879033352,-678.806553131848,929.349300230054
2021-05-15,146.902038262894,-663.247816464561,869.336838723201
2021-05-16,136.78005903156,-623.292736861046,902.711834436246
2021-05-17,134.484683279327,-662.124647158069,972.684562589334
2021-05-18,138.677938753753,-687.622034274487,952.042608752932
2021-05-19,174.167247238906,-676.868959561688,1004.26956388561
2021-05-20,186.221927214123,-620.874297807394,982.305961314727
2021-05-21,143.762069182945,-609.825962267593,991.530187985086
2021-05-22,160.397755901414,-611.363043574167,958.098865594476
2021-05-23,149.694587102789,-666.739315484473,894.925846468367
2021-05-24,146.58132272727,-626.225203699646,976.046631228198
2021-05-25,149.736681219094,-658.434074561965,936.740618614238
2021-05-26,183.990917145152,-609.585715548179,980.032983752055
2021-05-27,194.641602581009,-664.13517048573,1005.11607646818
2021-05-28,150.641615719278,-647.428159056142,941.607403615353
2021-05-29,165.637339030054,-659.905593873386,953.043595312616
2021-05-30,153.23306056062,-699.721982606295,979.549839912351
2021-05-31,148.397429163734,-781.649641765301,973.982644467554
2021-06-01,149.849038611969,-627.760835872324,944.223360301059
2021-06-02,182.456803648302,-602.151451576784,960.573979173326
2021-06-03,191.554590409841,-545.539486276858,1026.7110920534
2021-06-04,146.12814068685,-625.291228753932,895.315171977557
2021-06-05,159.852325270506,-654.122148740571,963.996158594111
2021-06-06,146.354748825637,-640.571695529995,894.770905179365
2021-06-07,140.621580984693,-584.261882403664,916.873463892944
2021-06-08,141.38270688961,-630.837224785373,943.533107393308
2021-06-09,173.511872341189,-624.239078423617,955.658211285335
2021-06-10,182.341291614406,-657.943299358892,983.393290858589
2021-06-11,136.848756414488,-656.42378637093,949.876455150668
2021-06-12,150.695273706797,-608.19237789444,959.313178422834
2021-06-13,137.48924108947,-669.854955368774,937.684822427111
2021-06-14,132.193014860987,-674.84819369056,910.67965988964
2021-06-15,133.508939332593,-623.199065412387,918.463183000696
2021-06-16,166.280483540536,-591.803747671006,971.531475656732
2021-06-17,175.807921008361,-650.514149333885,1020.15504101738
2021-06-18,131.036556254493,-686.704392331869,899.319208671126
2021-06-19,145.595489716674,-701.976061552374,939.380345184558
2021-06-20,133.062893553007,-650.068329054382,911.780815525406
2021-06-21,128.373618235665,-665.313912997118,946.694082997923
2021-06-22,130.206165319727,-670.045374766062,922.145573732184
2021-06-23,163.384642462383,-668.165808869979,948.050422577235
2021-06-24,173.19511027514,-583.482065023989,1049.97738656162
2021-06-25,128.574303442512,-613.682366333681,918.525567135791
2021-06-26,143.148701968791,-686.031745548822,893.955068116537
2021-06-27,130.499915127157,-629.829644142528,965.636801225422
2021-06-28,125.572194360699,-658.336085899869,936.965969274843
2021-06-29,127.059113164969,-675.558500844347,970.478996954006
2021-06-30,159.805038903078,-633.10281746623,991.392978549936
2021-07-01,169.120820943628,-650.399907764889,1014.70406846501
2021-07-02,123.971697846851,-741.170683494658,919.240731630215
2021-07-03,138.015424588975,-658.989353308997,971.216616460079
2021-07-04,124.866611605893,-661.906854778178,861.503222525095
2021-07-05,119.503124275727,-670.280983021008,907.919263386507
2021-07-06,120.651615427897,-659.903952621815,939.670853212482
2021-07-07,153.187851502575,-690.512638153499,922.159512856592
2021-07-08,162.451292468454,-596.438154902543,1018.45302595497
2021-07-09,117.431962884815,-658.35896816626,933.0255792403
2021-07-10,131.807647657069,-643.49622382811,952.54149011114
2021-07-11,119.207433738899,-673.288795535355,897.071743647958
2021-07-12,114.617471887267,-712.419309636358,952.822892390817
2021-07-13,116.76605179511,-673.725300993297,910.996484035328
2021-07-14,150.523666587764,-598.870176086325,952.151863642898
2021-07-15,161.217536311878,-624.13204810255,957.356195997722
2021-07-16,117.818631196336,-669.714139239026,917.076226528915
2021-07-17,133.979225411881,-650.272270962822,883.950479193782
2021-07-18,123.296993597715,-682.631804500426,884.605048686834
2021-07-19,120.721509424417,-638.389940400408,884.510306419201
2021-07-20,124.940219232428,-738.854266272009,868.366772050437
2021-07-21,160.779541629784,-658.1134156029,887.100475624088
2021-07-22,173.520533488918,-606.596830942066,941.554537222871
2021-07-23,132.087130723198,-666.074410877484,978.750057792754
2021-07-24,150.084959911135,-587.85559562059,904.686285658566
2021-07-25,141.06669714971,-669.98751622914,938.54965214245
2021-07-26,139.939797342366,-650.502522833198,931.33855773737
2021-07-27,145.353631783455,-635.972604059319,943.337757445838
2021-07-28,182.101651655828,-636.326719543652,988.660738621812
2021-07-29,195.437987503462,-610.453633860539,983.497725172057
2021-07-30,154.266466438389,-650.403681557854,968.033686379725
2021-07-31,172.180021062216,-576.774087688972,1012.9445395622
2021-08-01,162.72644955757,-635.951801682139,942.637004328334
2021-08-02,160.816338854942,-642.003791149934,980.695341219938
2021-08-03,165.11018338516,-660.575145024551,943.449035312926
2021-08-04,200.420317748394,-618.134053696906,1002.56239392367
2021-08-05,212.027080099125,-596.240048502779,963.949188872793
2021-08-06,168.867200541184,-620.9546868352,1013.49184609383
2021-08-07,184.572406447172,-603.082254630684,959.090357036786
2021-08-08,172.734226946471,-617.924932021518,989.837502197436
2021-08-09,168.310835434098,-605.91107711613,1009.65542521801
2021-08-10,170.012992913257,-674.861906598617,1025.84738109266
2021-08-11,202.70474325968,-619.78012488747,1012.5066807228
2021-08-12,211.718311448892,-611.77958306008,1078.63771236866
2021-08-13,166.04123377667,-662.912337968042,953.896523715165
2021-08-14,179.353746190923,-609.001271238488,969.21315651882
2021-08-15,165.292445686435,-610.185196463158,1005.09055790359
2021-08-16,158.856093879421,-602.310388936411,911.692427850744
2021-08-17,158.79065255165,-669.209171653011,937.11165354236
2021-08-18,189.989225193626,-610.266497050777,974.89769932954
2021-08-19,197.806373875831,-567.154845384285,1002.55382360864
2021-08-20,151.244853626819,-651.742672238734,904.49639497933
2021-08-21,163.992798146213,-631.178941743213,1007.64656162615
2021-08-22,149.68737389032,-635.248952122275,904.5741787797
2021-08-23,143.320768151155,-659.556264992181,952.617427857955
2021-08-24,143.625592001223,-666.443009915469,941.029211663798
2021-08-25,175.475358138235,-613.014913500345,975.706548743867
2021-08-26,184.199484370496,-561.17152765962,932.821811439735
2021-08-27,138.770842354389,-716.803502308852,941.510808287906
2021-08-28,152.843859595418,-657.064629191989,929.009910784296
2021-08-29,140.019163495571,-596.645953631994,989.482000290399
2021-08-30,135.250603257833,-648.174441454675,958.618136466699
2021-08-31,137.231700062319,-696.176749471051,968.002368625559
2021-09-01,170.797155364211,-649.724643233622,974.757467223477
2021-09-02,181.238839045228,-614.600760740916,930.788082633171
2021-09-03,137.494250042758,-624.26941485426,947.0879045907
2021-09-04,153.185433279628,-668.232708069471,911.137370788448
2021-09-05,141.884320971791,-616.289607817237,955.620390902189
2021-09-06,138.52031746014,-613.649739865427,952.65708307459
2021-09-07,141.767165790346,-648.822265202294,952.039982638219
2021-09-08,176.44471846539,-612.260977322517,970.492039958741
2021-09-09,187.835031566598,-639.617258329053,1002.75360937843
2021-09-10,144.870777216899,-656.926909878232,899.736845128836
2021-09-11,161.173965258426,-622.370644434468,959.358526544021
2021-09-12,150.320953668228,-675.962276971713,948.029933976861
2021-09-13,147.249582246481,-653.51609109761,898.572021458597
2021-09-14,150.645486569059,-645.492289219024,932.737949248692
2021-09-15,185.343236111192,-576.682246789858,978.972076598963
2021-09-16,196.641739194181,-576.09216172721,1033.94616523277
2021-09-17,153.491934370627,-634.8515158581,972.014187795788
2021-09-18,169.53478412045,-629.516772077259,965.965580514352
2021-09-19,158.365574934685,-675.939780117371,974.86930922611
2021-09-20,154.940381619503,-645.006159670135,961.293196047708
2021-09-21,157.961774129938,-648.279636599615,887.632131526874
2021-09-22,192.279429497321,-644.105423907492,1004.38577330447
2021-09-23,203.205106942304,-606.165880639099,990.973508716676
2021-09-24,159.700017532373,-613.537130655621,1064.95799894344
2021-09-25,175.412612001543,-638.810335731632,964.048690821559
2021-09-26,163.942794330074,-595.965488587199,973.141318658788
2021-09-27,160.248418184195,-664.914876956708,986.148987992288
2021-09-28,163.031139614935,-631.331364029783,980.828474709678
2021-09-29,197.137279727321,-561.409335412769,897.482802137945
2021-09-30,207.873142967324,-573.559192350987,1028.75949890776
2021-10-01,164.192806833995,-628.627957676142,925.240409256345
2021-10-02,179.736388541702,-656.850620835285,999.494085335446
